USPS|GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
FL|12023|610U900US12023|State Senate District 23|2153802713|58059893|831.588|22.417|28.229664|-82.264446
FL|12024|610U900US12024|State Senate District 24|300625567|208998389|116.072|80.695|26.685712|-80.065528
FL|12025|610U900US12025|State Senate District 25|3620445190|465969710|1397.862|179.912|28.07768|-81.125865
FL|12026|610U900US12026|State Senate District 26|3156984447|260678099|1218.919|100.648|26.525827|-80.499291
FL|12027|610U900US12027|State Senate District 27|7841777295|1033059169|3027.727|398.866|27.307887|-81.830386
FL|12028|610U900US12028|State Senate District 28|8740228665|1688124813|3374.621|651.789|26.24852|-81.36017
FL|12029|610U900US12029|State Senate District 29|9281344832|1605214918|3583.547|619.777|27.308366|-80.955536
FL|12030|610U900US12030|State Senate District 30|297383630|18138632|114.82|7.003|26.297901|-80.195164
FL|12031|610U900US12031|State Senate District 31|3176747433|1160136839|1226.549|447.931|26.972548|-80.414126
FL|12032|610U900US12032|State Senate District 32|221243820|7894767|85.423|3.048|26.161619|-80.225054
FL|12033|610U900US12033|State Senate District 33|970144484|1857415799|374.575|717.152|26.542582|-82.101977
FL|12034|610U900US12034|State Senate District 34|195705714|175972731|75.562|67.943|25.884883|-80.164374
FL|12035|610U900US12035|State Senate District 35|2452128102|21573652|946.772|8.33|26.108314|-80.552281
FL|12036|610U900US12036|State Senate District 36|120118500|35003978|46.378|13.515|25.770347|-80.233865
FL|12037|610U900US12037|State Senate District 37|243990402|237623663|94.205|91.747|26.114477|-80.110539
FL|12038|610U900US12038|State Senate District 38|397325126|490447598|153.408|189.363|25.621209|-80.285966
FL|12039|610U900US12039|State Senate District 39|395581949|43603885|152.735|16.836|25.856548|-80.37136
FL|12040|610U900US12040|State Senate District 40|6340387992|11667906302|2448.038|4505.004|25.215749|-81.158374
GA|13001|610U900US13001|State Senate District 1|3133072619|753757669|1209.686|291.027|31.909226|-81.332619
GA|13002|610U900US13002|State Senate District 2|374739361|23043619|144.688|8.897|32.086328|-81.157859
GA|13003|610U900US13003|State Senate District 3|7472638416|1213961001|2885.202|468.713|31.084062|-81.769291
GA|13004|610U900US13004|State Senate District 4|4178326813|69043955|1613.261|26.658|32.358212|-81.680174
GA|13005|610U900US13005|State Senate District 5|130775385|1195225|50.493|0.461|33.937163|-84.10126
GA|13006|610U900US13006|State Senate District 6|2631967468|30819982|1016.208|11.9|33.392921|-84.956232
GA|13007|610U900US13007|State Senate District 7|187911754|2786320|72.553|1.076|33.994717|-84.102671
GA|13008|610U900US13008|State Senate District 8|8627545713|94554643|3331.114|36.508|30.990717|-82.74512
GA|13009|610U900US13009|State Senate District 9|206332093|2524508|79.665|0.975|33.896684|-84.019087
GA|13010|610U900US13010|State Senate District 10|297760362|3440305|114.966|1.328|33.644472|-84.199531
GA|13011|610U900US13011|State Senate District 11|8035728756|200040525|3102.612|77.236|30.949116|-84.055978
GA|13012|610U900US13012|State Senate District 12|11707110492|192026290|4520.141|74.142|31.625618|-84.574124
GA|13013|610U900US13013|State Senate District 13|8102100675|142055711|3128.239|54.848|31.602324|-83.526349
GA|13014|610U900US13014|State Senate District 14|157807755|3567815|60.93|1.378|33.980254|-84.330016
GA|13015|610U900US13015|State Senate District 15|5389805746|46094166|2081.016|17.797|32.45172|-84.417101
GA|13016|610U900US13016|State Senate District 16|1926965099|34540997|744.005|13.336|33.192971|-84.323474
GA|13017|610U900US13017|State Senate District 17|459695823|14220962|177.49|5.491|33.447559|-84.266991
GA|13018|610U900US13018|State Senate District 18|3442675962|32578664|1329.225|12.579|32.825053|-84.012616
GA|13019|610U900US13019|State Senate District 19|11012073648|136964231|4251.786|52.882|31.826425|-82.341323
GA|13020|610U900US13020|State Senate District 20|7892311283|99755721|3047.239|38.516|32.289056|-83.27032
GA|13021|610U900US13021|State Senate District 21|934890619|13890566|360.963|5.363|34.261427|-84.427021
GA|13022|610U900US13022|State Senate District 22|589661407|7428079|227.67|2.868|33.39188|-82.091088
GA|13023|610U900US13023|State Senate District 23|10610215233|129568300|4096.627|50.027|33.00418|-82.185739
GA|13024|610U900US13024|State Senate District 24|5925169257|357782418|2287.721|138.141|33.854673|-82.844568
GA|13025|610U900US13025|State Senate District 25|4273226939|101807494|1649.902|39.308|33.202142|-83.574392
GA|13026|610U900US13026|State Senate District 26|6297108785|63568226|2431.327|24.544|32.904831|-83.036318
GA|13027|610U900US13027|State Senate District 27|503869143|57690884|194.545|22.275|34.248972|-84.131513
GA|13028|610U900US13028|State Senate District 28|552532085|6209413|213.334|2.397|33.700388|-84.672431
GA|13029|610U900US13029|State Senate District 29|3792602884|125634715|1464.332|48.508|32.913421|-84.871436
GA|13030|610U900US13030|State Senate District 30|1726006487|10897151|666.415|4.207|33.733912|-85.063704
GA|13031|610U900US13031|State Senate District 31|1487238571|9341381|574.226|3.607|33.974069|-85.036028
GA|13032|610U900US13032|State Senate District 32|312731069|22479284|120.746|8.679|34.118928|-84.580336
GA|13033|610U900US13033|State Senate District 33|202043185|1280889|78.009|0.495|33.903912|-84.569172
GA|13034|610U900US13034|State Senate District 34|274636516|3329443|106.038|1.286|33.53855|-84.422455
GA|13035|610U900US13035|State Senate District 35|223792485|2968958|86.407|1.146|33.774948|-84.534625
GA|13036|610U900US13036|State Senate District 36|120744875|170666|46.62|0.066|33.702173|-84.395453
GA|13037|610U900US13037|State Senate District 37|369065236|20316064|142.497|7.844|34.025407|-84.679667
GA|13038|610U900US13038|State Senate District 38|318996959|4653196|123.165|1.797|33.671625|-84.522511
GA|13039|610U900US13039|State Senate District 39|133895882|688129|51.697|0.266|33.689084|-84.450535
GA|13040|610U900US13040|State Senate District 40|133904942|1226680|51.701|0.474|33.912988|-84.289249
GA|13041|610U900US13041|State Senate District 41|132165690|1065531|51.029|0.411|33.772204|-84.223856
GA|13042|610U900US13042|State Senate District 42|2069002966|38980259|798.847|15.05|33.595895|-83.6987
GA|13043|610U900US13043|State Senate District 43|487804813|8120764|188.342|3.135|33.685203|-84.018636
GA|13044|610U900US13044|State Senate District 44|186309939|1276915|71.935|0.493|33.672741|-84.306702
GA|13045|610U900US13045|State Senate District 45|399823291|3723462|154.373|1.438|34.044188|-83.878626
GA|13046|610U900US13046|State Senate District 46|1240419552|12681875|478.929|4.896|33.849849|-83.577684
GA|13047|610U900US13047|State Senate District 47|1677584613|19014219|647.719|7.341|34.07867|-83.392506
GA|13048|610U900US13048|State Senate District 48|223929315|7471497|86.46|2.885|34.084862|-84.138956
GA|13049|610U900US13049|State Senate District 49|890047260|93167636|343.649|35.972|34.321422|-83.836884
GA|13050|610U900US13050|State Senate District 50|4643256151|72853318|1792.771|28.129|34.589271|-83.474003
GA|13051|610U900US13051|State Senate District 51|5093757395|59733759|1966.711|23.063|34.669896|-84.212166
GA|13052|610U900US13052|State Senate District 52|2332093553|30753701|900.426|11.874|34.255408|-85.024587
GA|13053|610U900US13053|State Senate District 53|3157325814|9424608|1219.05|3.639|34.670634|-85.305092
GA|13054|610U900US13054|State Senate District 54|2329839260|11782593|899.556|4.549|34.718282|-84.843379
GA|13055|610U900US13055|State Senate District 55|233806909|4970444|90.273|1.919|33.800756|-84.114137
GA|13056|610U900US13056|State Senate District 56|240876147|4339217|93.003|1.675|34.06859|-84.445886
HI|15001|610U900US15001|State Senate District 1|929706664|174649433|358.962|67.433|19.730812|-155.238893
HI|15002|610U900US15002|State Senate District 2|1149180675|391966494|443.701|151.339|19.427903|-155.08911
HI|15003|610U900US15003|State Senate District 3|4120517438|1068309848|1590.941|412.477|19.295032|-155.646471
HI|15004|610U900US15004|State Senate District 4|4234182172|1104595195|1634.827|426.487|19.923663|-155.644918
HI|15005|610U900US15005|State Senate District 5|181187299|125800201|69.957|48.572|20.949563|-156.514957
HI|15006|610U900US15006|State Senate District 6|429220034|440799234|165.723|170.194|20.855931|-156.60155
HI|15007|610U900US15007|State Senate District 7|2429024559|2742433805|937.852|1058.86|21.077885|-156.99925
HI|15008|610U900US15008|State Senate District 8|1605377397|1674359172|619.84|646.474|22.012038|-159.705965
HI|15009|610U900US15009|State Senate District 9|47400921|74353214|18.302|28.708|21.270239|-157.776917
HI|15010|610U900US15010|State Senate District 10|18876659|103857|7.288|0.04|21.303511|-157.792299
HI|15011|610U900US15011|State Senate District 11|23843024|0|9.206|0.|21.318855|-157.813756
HI|15012|610U900US15012|State Senate District 12|7149184|35102646|2.76|13.553|21.27216|-157.822286
HI|15013|610U900US15013|State Senate District 13|24190433|945550|9.34|0.365|21.337543|-157.832734
HI|15014|610U900US15014|State Senate District 14|56113888|2125|21.666|0.001|21.372248|-157.852812
HI|15015|610U900US15015|State Senate District 15|63598761|92593099|24.556|35.75|21.315021|-157.930134
HI|15016|610U900US15016|State Senate District 16|71879997|0|27.753|0.|21.414106|-157.908956
HI|15017|610U900US15017|State Senate District 17|134530565|401811|51.943|0.155|21.483875|-157.934284
HI|15018|610U900US15018|State Senate District 18|79118640|18589|30.548|0.007|21.387407|-158.03801
HI|15019|610U900US15019|State Senate District 19|19125055|1844706|7.384|0.712|21.38054|-158.012829
HI|15020|610U900US15020|State Senate District 20|29894497|54831503|11.542|21.171|21.310267|-158.008632
HI|15021|610U900US15021|State Senate District 21|61516152|30343316|23.752|11.716|21.314874|-158.073912
HI|15022|610U900US15022|State Senate District 22|171314578|258877731|66.145|99.953|21.418971|-158.178079
HI|15023|610U900US15023|State Senate District 23|601694015|554889016|232.315|214.244|21.56406|-157.979307
HI|15024|610U900US15024|State Senate District 24|55791453|86559079|21.541|33.421|21.435174|-157.739726
HI|15025|610U900US15025|State Senate District 25|90002508|2863583070|34.75|1105.636|27.792741|-175.84805
ID|16001|610U900US16001|State Senate District 1|7348190138|464858780|2837.152|179.483|48.540897|-116.516267
ID|16002|610U900US16002|State Senate District 2|17503920176|252626667|6758.302|97.54|47.150628|-116.015242
ID|16003|610U900US16003|State Senate District 3|620980908|22785128|239.762|8.797|47.822568|-116.83599
ID|16004|610U900US16004|State Senate District 4|46482899|4180798|17.947|1.614|47.697264|-116.783791
ID|16005|610U900US16005|State Senate District 5|668756239|55494816|258.208|21.427|47.561208|-116.874298
ID|16006|610U900US16006|State Senate District 6|5396159191|14468294|2083.469|5.586|46.588369|-116.64612
ID|16007|610U900US16007|State Senate District 7|26313871499|96387598|10159.843|37.215|45.688579|-115.637049
ID|16008|610U900US16008|State Senate District 8|35124753060|307069522|13561.744|118.56|44.103916|-115.155157
ID|16009|610U900US16009|State Senate District 9|5316811641|70223071|2052.833|27.113|44.293905|-116.78541
ID|16010|610U900US16010|State Senate District 10|426504880|2969927|164.674|1.147|43.715517|-116.60937
ID|16011|610U900US16011|State Senate District 11|56621653|775484|21.862|0.299|43.654072|-116.670844
ID|16012|610U900US16012|State Senate District 12|51634415|209920|19.936|0.081|43.585186|-116.606548
ID|16013|610U900US16013|State Senate District 13|80999021|301466|31.274|0.116|43.566226|-116.517843
ID|16014|610U900US16014|State Senate District 14|1668475289|15403584|644.202|5.947|44.022156|-116.378297
ID|16015|610U900US16015|State Senate District 15|34784396|142216|13.43|0.055|43.629931|-116.325131
ID|16016|610U900US16016|State Senate District 16|33197493|1004665|12.818|0.388|43.645011|-116.273673
ID|16017|610U900US16017|State Senate District 17|36620708|231914|14.139|0.09|43.592116|-116.262472
ID|16018|610U900US16018|State Senate District 18|361283496|9452768|139.492|3.65|43.509669|-116.094236
ID|16019|610U900US16019|State Senate District 19|248430577|658352|95.92|0.254|43.669022|-116.195261
ID|16020|610U900US16020|State Senate District 20|46192438|123629|17.835|0.048|43.645886|-116.427663
ID|16021|610U900US16021|State Senate District 21|54006382|98486|20.852|0.038|43.603211|-116.407074
ID|16022|610U900US16022|State Senate District 22|103514792|492477|39.967|0.19|43.553042|-116.383275
ID|16023|610U900US16023|State Senate District 23|21853744166|111808792|8437.778|43.17|42.668967|-116.205394
ID|16024|610U900US16024|State Senate District 24|9574277233|41484222|3696.649|16.017|42.797522|-114.73628
ID|16025|610U900US16025|State Senate District 25|74136288|587252|28.624|0.227|42.561187|-114.482365
ID|16026|610U900US16026|State Senate District 26|11490862224|69147749|4436.647|26.698|43.206722|-114.058932
ID|16027|610U900US16027|State Senate District 27|11711375226|56484604|4521.787|21.809|42.362336|-113.294614
ID|16028|610U900US16028|State Senate District 28|7453901179|201885233|2877.967|77.948|42.560489|-112.448361
ID|16029|610U900US16029|State Senate District 29|99469004|258140|38.405|0.1|42.861806|-112.460423
ID|16030|610U900US16030|State Senate District 30|11215215976|73892349|4330.219|28.53|43.473012|-112.802218
ID|16031|610U900US16031|State Senate District 31|24046715802|131164749|9284.489|50.643|44.10494|-112.007355
ID|16032|610U900US16032|State Senate District 32|955540279|3352751|368.936|1.295|43.510659|-112.23859
ID|16033|610U900US16033|State Senate District 33|44650740|954669|17.24|0.369|43.492434|-112.04166
ID|16034|610U900US16034|State Senate District 34|1215396272|10500950|469.267|4.054|43.788614|-111.656993
ID|16035|610U900US16035|State Senate District 35|12773207521|369336959|4931.763|142.602|42.93543|-111.468814
IL|17001|610U900US17001|State Senate District 1|63720545|857012|24.603|0.331|41.817385|-87.761365
IL|17002|610U900US17002|State Senate District 2|28845147|42315|11.137|0.016|41.915898|-87.735987
IL|17003|610U900US17003|State Senate District 3|40968821|219074|15.818|0.085|41.804107|-87.638563
IL|17004|610U900US17004|State Senate District 4|107724305|487052|41.593|0.188|41.851741|-87.86903
IL|17005|610U900US17005|State Senate District 5|45753992|530783|17.666|0.205|41.88092|-87.687658
IL|17006|610U900US17006|State Senate District 6|17706990|464380|6.837|0.179|41.935555|-87.655479
IL|17007|610U900US17007|State Senate District 7|21264722|33154|8.21|0.013|41.980851|-87.668999
IL|17008|610U900US17008|State Senate District 8|72898209|35009|28.146|0.014|42.010954|-87.752729
IL|17009|610U900US17009|State Senate District 9|101668434|387524|39.254|0.15|42.071476|-87.760988
IL|17010|610U900US17010|State Senate District 10|68940441|24085|26.618|0.009|41.964504|-87.815153
IL|17011|610U900US17011|State Senate District 11|87041405|853590|33.607|0.33|41.789385|-87.794525
IL|17012|610U900US17012|State Senate District 12|37326761|974676|14.412|0.376|41.838115|-87.686534
IL|17013|610U900US17013|State Senate District 13|42412763|7954029|16.376|3.071|41.782569|-87.579504
IL|17014|610U900US17014|State Senate District 14|144784113|2054639|55.901|0.793|41.638343|-87.747075
IL|17015|610U900US17015|State Senate District 15|704247127|2157624|271.911|0.833|41.361981|-87.698886
IL|17016|610U900US17016|State Senate District 16|70350417|191476|27.162|0.074|41.742429|-87.728348
IL|17017|610U900US17017|State Senate District 17|802676488|11681301|309.915|4.51|41.237236|-87.619909
IL|17018|610U900US17018|State Senate District 18|164595407|5165938|63.551|1.995|41.684169|-87.798763
IL|17019|610U900US17019|State Senate District 19|353048276|1043920|136.313|0.403|41.547982|-87.866061
