USPS|GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
CA|06022|620L900US06022|Assembly District 22|3290388930|20219890|1270.426|7.807|37.445574|-120.999138
CA|06023|620L900US06023|Assembly District 23|1195899367|475963713|461.739|183.771|37.360787|-122.325886
CA|06024|620L900US06024|Assembly District 24|429887674|27309012|165.981|10.544|37.505357|-121.947191
CA|06025|620L900US06025|Assembly District 25|1804380683|11624116|696.675|4.488|37.223357|-121.525695
CA|06026|620L900US06026|Assembly District 26|208842049|5658234|80.634|2.185|37.376954|-121.994883
CA|06027|620L900US06027|Assembly District 27|11768224887|115037670|4543.737|44.416|36.759924|-120.468195
CA|06028|620L900US06028|Assembly District 28|1494563207|134455892|577.054|51.914|37.11182|-121.978806
CA|06029|620L900US06029|Assembly District 29|7258863428|48927476|2802.663|18.891|36.511938|-121.171715
CA|06030|620L900US06030|Assembly District 30|13761291943|2243136238|5313.265|866.08|35.753279|-120.852149
CA|06031|620L900US06031|Assembly District 31|1496702441|2758248|577.88|1.065|36.608743|-119.692327
CA|06032|620L900US06032|Assembly District 32|21812632507|89050597|8421.905|34.383|35.72644|-118.64547
CA|06033|620L900US06033|Assembly District 33|6951638633|8877841|2684.043|3.428|36.106841|-119.565493
CA|06034|620L900US06034|Assembly District 34|47385776789|68524181|18295.751|26.457|34.92908|-116.562815
CA|06035|620L900US06035|Assembly District 35|4870574967|12240260|1880.54|4.726|35.561701|-119.498937
CA|06036|620L900US06036|Assembly District 36|27445787427|1027200530|10596.878|396.604|33.613311|-115.34455
CA|06037|620L900US06037|Assembly District 37|7257760052|2817109345|2802.237|1087.692|34.549395|-120.041352
CA|06038|620L900US06038|Assembly District 38|3911161599|872911451|1510.108|337.033|34.380205|-119.183581
CA|06039|620L900US06039|Assembly District 39|2721985905|4937279|1050.965|1.906|34.627143|-117.764183
CA|06040|620L900US06040|Assembly District 40|995926067|14666552|384.529|5.663|34.383298|-118.495945
CA|06041|620L900US06041|Assembly District 41|2359481547|7343012|911.001|2.835|34.281525|-117.80009
CA|06042|620L900US06042|Assembly District 42|1397207168|312927117|539.465|120.822|34.141052|-118.793296
CA|06043|620L900US06043|Assembly District 43|135770825|532929|52.421|0.206|34.254701|-118.424118
CA|06044|620L900US06044|Assembly District 44|258674616|1011698|99.875|0.391|34.201495|-118.317952
CA|06045|620L900US06045|Assembly District 45|379677004|1450589|146.594|0.56|34.140505|-117.319078
CA|06046|620L900US06046|Assembly District 46|200324473|1190007|77.346|0.459|34.186088|-118.563987
CA|06047|620L900US06047|Assembly District 47|7110480365|8067816|2745.372|3.115|33.937823|-116.179188
CA|06048|620L900US06048|Assembly District 48|220319876|3370851|85.066|1.301|34.103153|-117.90768
CA|06049|620L900US06049|Assembly District 49|150222643|990693|58.001|0.383|34.096576|-118.086807
CA|06050|620L900US06050|Assembly District 50|307962933|1413261|118.905|0.546|34.078758|-117.430244
CA|06051|620L900US06051|Assembly District 51|146070436|23576776|56.398|9.103|34.072694|-118.400344
CA|06052|620L900US06052|Assembly District 52|113504806|1061061|43.824|0.41|34.094239|-118.218075
CA|06053|620L900US06053|Assembly District 53|262677852|48204|101.42|0.019|34.037427|-117.668744
CA|06054|620L900US06054|Assembly District 54|104842272|1114261|40.48|0.43|34.028914|-118.201442
CA|06055|620L900US06055|Assembly District 55|102628200|444699|39.625|0.172|34.019216|-118.37377
CA|06056|620L900US06056|Assembly District 56|308090483|3778052|118.954|1.459|33.999391|-117.946669
CA|06057|620L900US06057|Assembly District 57|70993992|23935|27.411|0.009|33.99025|-118.27202
CA|06058|620L900US06058|Assembly District 58|341051986|3594988|131.681|1.388|33.954731|-117.461825
CA|06059|620L900US06059|Assembly District 59|538781996|4274913|208.025|1.651|33.877443|-117.759327
CA|06060|620L900US06060|Assembly District 60|781003637|9898023|301.547|3.822|33.86387|-117.133482
CA|06061|620L900US06061|Assembly District 61|120320221|51322865|46.456|19.816|33.942387|-118.416062
CA|06062|620L900US06062|Assembly District 62|96749120|1014618|37.355|0.392|33.906611|-118.164066
CA|06063|620L900US06063|Assembly District 63|917777487|30015789|354.356|11.589|33.785686|-117.393559
CA|06064|620L900US06064|Assembly District 64|152715086|1137509|58.964|0.439|33.927247|-118.066538
CA|06065|620L900US06065|Assembly District 65|155438708|63422693|60.015|24.488|33.802224|-118.260542
CA|06066|620L900US06066|Assembly District 66|195995025|179565971|75.674|69.331|33.803722|-118.389299
CA|06067|620L900US06067|Assembly District 67|146344179|532056|56.504|0.205|33.848808|-117.996896
CA|06068|620L900US06068|Assembly District 68|129068262|508548|49.834|0.196|33.779943|-117.878795
CA|06069|620L900US06069|Assembly District 69|494423968|1171856428|190.898|452.456|33.331703|-118.309354
CA|06070|620L900US06070|Assembly District 70|140129673|226534|54.104|0.087|33.760865|-117.979501
CA|06071|620L900US06071|Assembly District 71|1422045538|2419903|549.055|0.934|33.56517|-117.335538
CA|06072|620L900US06072|Assembly District 72|309655519|285329814|119.559|110.166|33.613988|-117.891853
CA|06073|620L900US06073|Assembly District 73|279363999|914554|107.863|0.353|33.6863|-117.785534
CA|06074|620L900US06074|Assembly District 74|976952974|292613446|377.204|112.979|33.341213|-117.462262
CA|06075|620L900US06075|Assembly District 75|8437309375|47998839|3257.664|18.532|33.027778|-116.591265
CA|06076|620L900US06076|Assembly District 76|547687042|4420174|211.463|1.707|33.090524|-117.125953
CA|06077|620L900US06077|Assembly District 77|344795050|560526485|133.126|216.42|32.905744|-117.252772
CA|06078|620L900US06078|Assembly District 78|321281552|942300|124.048|0.364|32.828691|-117.119358
CA|06079|620L900US06079|Assembly District 79|155858016|1505429|60.177|0.581|32.736974|-117.028474
CA|06080|620L900US06080|Assembly District 80|263059686|20949964|101.568|8.089|32.617106|-117.037439
CO|08001|620L900US08001|State House District 1|39323417|2867398|15.183|1.107|39.661608|-105.042276
CO|08002|620L900US08002|State House District 2|32305334|105564|12.473|0.041|39.695679|-104.961152
CO|08003|620L900US08003|State House District 3|55083218|621304|21.268|0.24|39.644209|-104.954772
CO|08004|620L900US08004|State House District 4|29046896|977545|11.215|0.377|39.749381|-105.036377
CO|08005|620L900US08005|State House District 5|39619548|73261|15.297|0.028|39.752823|-104.993624
CO|08006|620L900US08006|State House District 6|23365158|1067|9.021|0.|39.734421|-104.956867
CO|08007|620L900US08007|State House District 7|149409020|78494|57.687|0.03|39.841085|-104.709847
CO|08008|620L900US08008|State House District 8|44997490|154385|17.374|0.06|39.762912|-104.915798
CO|08009|620L900US08009|State House District 9|33545200|5724|12.952|0.002|39.68385|-104.910736
CO|08010|620L900US08010|State House District 10|62931621|3004646|24.298|1.16|40.037301|-105.241839
CO|08011|620L900US08011|State House District 11|72926554|2631505|28.157|1.016|40.168568|-105.123982
CO|08012|620L900US08012|State House District 12|196990816|7779521|76.059|3.004|40.024804|-105.150126
CO|08013|620L900US08013|State House District 13|19548431647|172180830|7547.692|66.479|39.710388|-106.08015
CO|08014|620L900US08014|State House District 14|110390570|139763|42.622|0.054|38.945978|-104.800954
CO|08015|620L900US08015|State House District 15|227495939|68493|87.837|0.026|38.830242|-104.631873
CO|08016|620L900US08016|State House District 16|63683188|62977|24.588|0.024|38.870013|-104.784979
CO|08017|620L900US08017|State House District 17|89999291|304928|34.749|0.118|38.801266|-104.736858
CO|08018|620L900US08018|State House District 18|471063533|1392799|181.879|0.538|38.807823|-104.944235
CO|08019|620L900US08019|State House District 19|368341471|10681019|142.217|4.124|40.096843|-104.99408
CO|08020|620L900US08020|State House District 20|805541301|2663355|311.021|1.028|39.044045|-104.788363
CO|08021|620L900US08021|State House District 21|527666159|1518958|203.733|0.586|38.627309|-104.771139
CO|08022|620L900US08022|State House District 22|44303406|0|17.106|0.|38.914028|-104.74764
CO|08023|620L900US08023|State House District 23|73665449|1451140|28.442|0.56|39.735747|-105.126794
CO|08024|620L900US08024|State House District 24|66364338|777052|25.623|0.3|39.807709|-105.131246
CO|08025|620L900US08025|State House District 25|1204118332|8318102|464.913|3.212|39.452957|-105.277414
CO|08026|620L900US08026|State House District 26|30533864035|55764956|11789.191|21.531|40.302481|-107.767941
CO|08027|620L900US08027|State House District 27|465423360|4954326|179.701|1.913|39.827278|-105.291463
CO|08028|620L900US08028|State House District 28|71720771|3071504|27.692|1.186|39.634455|-105.121943
CO|08029|620L900US08029|State House District 29|80499175|5924687|31.081|2.288|39.895686|-105.068274
CO|08030|620L900US08030|State House District 30|45075987|845456|17.404|0.326|39.712916|-105.082665
CO|08031|620L900US08031|State House District 31|48756535|4675156|18.825|1.805|39.883665|-104.942401
CO|08032|620L900US08032|State House District 32|230153109|3783938|88.863|1.461|39.863519|-104.841181
CO|08033|620L900US08033|State House District 33|127901683|2122125|49.383|0.819|39.964246|-105.0273
CO|08034|620L900US08034|State House District 34|45079551|911361|17.405|0.352|39.920129|-104.957142
CO|08035|620L900US08035|State House District 35|39500920|1435485|15.251|0.554|39.831319|-105.023666
CO|08036|620L900US08036|State House District 36|395955144|1274527|152.879|0.492|39.744168|-104.669049
CO|08037|620L900US08037|State House District 37|88974733|382812|34.353|0.148|39.59363|-104.867307
CO|08038|620L900US08038|State House District 38|62436693|3239286|24.107|1.251|39.591936|-105.01014
CO|08039|620L900US08039|State House District 39|1746219007|6149201|674.219|2.374|39.303587|-104.944757
CO|08040|620L900US08040|State House District 40|49755316|4035376|19.211|1.558|39.639919|-104.801582
CO|08041|620L900US08041|State House District 41|35122709|0|13.561|0.|39.677658|-104.824541
CO|08042|620L900US08042|State House District 42|33521589|22279|12.943|0.009|39.718817|-104.836575
CO|08043|620L900US08043|State House District 43|54214567|153610|20.932|0.059|39.547363|-104.972526
CO|08044|620L900US08044|State House District 44|161130522|369909|62.213|0.143|39.509933|-104.743012
CO|08045|620L900US08045|State House District 45|205227317|111014|79.239|0.043|39.387437|-104.850507
CO|08046|620L900US08046|State House District 46|1730471719|18524818|668.139|7.152|38.142221|-104.790873
CO|08047|620L900US08047|State House District 47|43227816084|215002005|16690.354|83.013|37.693625|-103.472999
CO|08048|620L900US08048|State House District 48|1377954745|29234298|532.031|11.287|40.138601|-104.696798
CO|08049|620L900US08049|State House District 49|8820316782|62807214|3405.543|24.25|40.464172|-105.626985
CO|08050|620L900US08050|State House District 50|81310689|1275654|31.394|0.493|40.392195|-104.726105
CO|08051|620L900US08051|State House District 51|174342003|18334868|67.314|7.079|40.417087|-105.066192
CO|08052|620L900US08052|State House District 52|108503760|5864952|41.894|2.264|40.521561|-105.06224
CO|08053|620L900US08053|State House District 53|82577402|2536571|31.883|0.979|40.583547|-105.079848
CO|08054|620L900US08054|State House District 54|9931103165|40812344|3834.421|15.758|38.993355|-108.398385
CO|08055|620L900US08055|State House District 55|170601673|3981067|65.87|1.537|39.087878|-108.587858
CO|08056|620L900US08056|State House District 56|28561523368|66783375|11027.666|25.785|39.190687|-103.457544
CO|08057|620L900US08057|State House District 57|10721616493|31885661|4139.639|12.311|39.492192|-107.619437
CO|08058|620L900US08058|State House District 58|27391981845|91634795|10576.104|35.38|38.294532|-107.788204
CO|08059|620L900US08059|State House District 59|12802240329|66202208|4942.973|25.561|37.299878|-107.812385
CO|08060|620L900US08060|State House District 60|8084474053|11658839|3121.433|4.502|38.458395|-105.33863
CO|08061|620L900US08061|State House District 61|75076227|20265|28.987|0.008|39.593347|-104.729222
CO|08062|620L900US08062|State House District 62|23107835944|32734743|8921.986|12.639|37.693897|-106.084583
CO|08063|620L900US08063|State House District 63|31935927818|118223546|12330.531|45.646|40.31023|-103.33244
CO|08064|620L900US08064|State House District 64|472479489|12455284|182.425|4.809|40.324343|-104.933977
CO|08065|620L900US08065|State House District 65|660103568|38051459|254.867|14.692|40.563233|-104.95104
CT|09001|620L900US09001|State House District 1|5929055|0|2.289|0.|41.775921|-72.702573
CT|09002|620L900US09002|State House District 2|68301982|843109|26.372|0.326|41.358115|-73.429358
CT|09003|620L900US09003|State House District 3|6124514|0|2.365|0.|41.74987|-72.703315
CT|09004|620L900US09004|State House District 4|6523135|314939|2.519|0.122|41.754154|-72.675386
CT|09005|620L900US09005|State House District 5|34752872|1881894|13.418|0.727|41.814319|-72.652562
CT|09006|620L900US09006|State House District 6|11172074|367744|4.314|0.142|41.735096|-72.680184
CT|09007|620L900US09007|State House District 7|8359467|24339|3.228|0.009|41.79089|-72.691752
CT|09008|620L900US09008|State House District 8|228563225|4342495|88.249|1.677|41.73365|-72.311484
CT|09009|620L900US09009|State House District 9|26700459|183839|10.309|0.071|41.761886|-72.563517
CT|09010|620L900US09010|State House District 10|22812157|1278964|8.808|0.494|41.754638|-72.622387
CT|09011|620L900US09011|State House District 11|25472764|511420|9.835|0.197|41.78913|-72.589889
CT|09012|620L900US09012|State House District 12|20039900|300609|7.737|0.116|41.795531|-72.509504
CT|09013|620L900US09013|State House District 13|51358483|526154|19.83|0.203|41.74628|-72.505935
CT|09014|620L900US09014|State House District 14|64420287|1312084|24.873|0.507|41.842314|-72.571739
CT|09015|620L900US09015|State House District 15|69462854|432016|26.82|0.167|41.843772|-72.741002
CT|09016|620L900US09016|State House District 16|87883320|951746|33.932|0.367|41.87253|-72.828438
CT|09017|620L900US09017|State House District 17|96051902|1647412|37.086|0.636|41.833841|-72.894127
CT|09018|620L900US09018|State House District 18|12804210|0|4.944|0.|41.777358|-72.730528
CT|09019|620L900US09019|State House District 19|57441314|1457733|22.178|0.563|41.777284|-72.789458
CT|09020|620L900US09020|State House District 20|21654435|246578|8.361|0.095|41.705947|-72.747769
CT|09021|620L900US09021|State House District 21|61926431|2154707|23.91|0.832|41.729774|-72.842031
CT|09022|620L900US09022|State House District 22|48303489|308432|18.65|0.119|41.672812|-72.864079
CT|09023|620L900US09023|State House District 23|188850346|53208129|72.916|20.544|41.336113|-72.349796
CT|09024|620L900US09024|State House District 24|14409899|55654|5.564|0.021|41.664551|-72.805679
CT|09025|620L900US09025|State House District 25|7009035|0|2.706|0.|41.672385|-72.771105
